,Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating
14449,42,Non-binary,High School,Married,77184.0,659.0,38006.0,Home,Self-employed,13,Excellent,0.1364922332476198,229217.0,0.0,Paulaberg,WA,Iran,0.0,2,Low
14450,45,Male,Master's,Divorced,85228.0,645.0,6100.0,Business,Unemployed,14,Excellent,0.3430924313085896,147511.0,2.0,New Justinberg,GU,Eritrea,4.0,2,Low
14451,58,Non-binary,Master's,Widowed,67941.0,638.0,23913.0,Personal,Self-employed,0,Excellent,0.4400569502174031,127997.0,0.0,Lake Tiffany,TX,Guadeloupe,0.0,0,Medium
14452,61,Female,PhD,Widowed,103666.0,614.0,12375.0,Personal,Employed,14,Fair,0.3627017625609143,237840.0,1.0,East Lisa,PW,Jamaica,0.0,0,Low
14454,45,Male,Master's,Single,57790.0,641.0,15337.0,Personal,Self-employed,6,Excellent,0.3014626734349122,283097.0,0.0,Lake Annehaven,PR,Namibia,0.0,0,Low
14457,65,Male,High School,Widowed,44935.0,629.0,25654.0,Auto,Employed,12,Poor,0.3095780174009265,122278.0,1.0,Carlsonville,KS,Thailand,0.0,2,Medium
14458,40,Non-binary,Master's,Married,46255.0,766.0,33708.0,Home,Self-employed,6,Excellent,0.4611098859504515,35039.0,3.0,North Stephaniemouth,PR,Turkey,3.0,1,Low
14459,18,Non-binary,Master's,Single,84723.0,708.0,23210.0,Personal,Unemployed,2,Poor,0.3964201334091155,96193.0,0.0,Johnland,MI,Gabon,3.0,2,Low
14461,62,Non-binary,Master's,Divorced,20527.0,620.0,26797.0,Business,Unemployed,3,Excellent,0.3502715024144421,41687.0,0.0,West Jessica,LA,Montenegro,4.0,1,Low
14465,32,Non-binary,High School,Married,93703.0,739.0,12573.0,Personal,Self-employed,12,Excellent,0.2123577336394208,225327.0,3.0,Gouldchester,AS,Belarus,3.0,0,Low
14466,35,Female,Bachelor's,Widowed,59211.0,694.0,10311.0,Auto,Unemployed,12,Excellent,0.4013758731033283,209978.0,4.0,Markhaven,MH,Ethiopia,0.0,0,Medium
14470,43,Non-binary,High School,Single,101782.0,696.0,41609.0,Business,Self-employed,18,Poor,0.1944268844278638,165744.0,2.0,New Sergio,IL,Mauritius,4.0,0,Low
14473,20,Non-binary,PhD,Married,48063.0,683.0,28460.0,Personal,Unemployed,16,Excellent,0.3008781924312559,128495.0,2.0,Lake Brittanychester,NH,Libyan Arab Jamahiriya,2.0,2,Medium
14475,65,Male,PhD,Widowed,70151.0,761.0,17112.0,Business,Unemployed,3,Poor,0.3881163188269392,276899.0,3.0,Jacobmouth,MS,Sudan,0.0,0,Low
14477,36,Female,PhD,Single,40758.0,738.0,16573.0,Auto,Employed,18,Poor,0.5253166176051888,60247.0,4.0,South Justinstad,ID,Nigeria,0.0,2,Low
14478,45,Male,High School,Divorced,37399.0,685.0,37100.0,Business,Self-employed,18,Excellent,0.2532673286735842,212590.0,3.0,Katelynfurt,TX,Qatar,3.0,2,Medium
14480,29,Non-binary,Bachelor's,Widowed,81240.0,754.0,16752.0,Personal,Unemployed,16,Fair,0.1561971258480248,247640.0,0.0,Port Jamesstad,ID,Guadeloupe,4.0,1,High
14483,61,Non-binary,High School,Widowed,115885.0,669.0,22519.0,Auto,Self-employed,3,Excellent,0.3553760154408114,107725.0,0.0,Amberside,WY,Aruba,0.0,0,Medium
14484,43,Female,Master's,Married,56881.0,671.0,14476.0,Business,Unemployed,3,Fair,0.3338352789974164,117285.0,1.0,South Jenniferland,VT,Montenegro,1.0,0,Low
14488,69,Female,Bachelor's,Married,64935.0,767.0,28519.0,Home,Self-employed,16,Good,0.1200442754967061,225053.0,0.0,Port Sean,DC,Yemen,2.0,1,Medium
14490,37,Non-binary,Master's,Single,79169.0,634.0,12676.0,Personal,Unemployed,10,Excellent,0.5170376325288539,224561.0,0.0,New John,ND,Martinique,3.0,1,Low
14492,21,Male,High School,Married,42440.0,760.0,17117.0,Home,Unemployed,19,Excellent,0.4326917041773621,86443.0,1.0,New Joshua,SD,American Samoa,0.0,1,Low
14493,61,Non-binary,Bachelor's,Widowed,97402.0,631.0,40936.0,Business,Employed,3,Excellent,0.1031039818649406,170421.0,1.0,Lake Victoria,VA,Austria,4.0,2,High
14494,31,Non-binary,Bachelor's,Divorced,33181.0,663.0,30887.0,Home,Employed,5,Poor,0.2174595223625817,31000.0,1.0,Amyborough,MD,Slovakia (Slovak Republic),3.0,1,Low
14496,57,Non-binary,PhD,Widowed,103625.0,716.0,29347.0,Home,Self-employed,12,Excellent,0.2128085696042966,262473.0,0.0,West Leonardport,AS,Ethiopia,0.0,0,Low
14497,36,Non-binary,High School,Widowed,84559.0,611.0,8686.0,Business,Self-employed,8,Poor,0.537261992820567,100243.0,1.0,North Karenshire,AS,France,3.0,0,Low
14499,54,Non-binary,PhD,Divorced,93861.0,700.0,21641.0,Home,Unemployed,15,Good,0.4026821474447899,78918.0,4.0,North Allison,TN,Tonga,3.0,2,Medium
14500,41,Male,High School,Married,40523.0,692.0,10627.0,Home,Self-employed,19,Good,0.5290037926628777,181216.0,3.0,Natashaside,ID,Micronesia,4.0,0,Medium
14501,26,Non-binary,Bachelor's,Divorced,90647.0,704.0,17485.0,Home,Unemployed,15,Poor,0.5677236745393626,105717.0,0.0,Paulstad,VA,Italy,0.0,0,Low
14504,67,Male,Master's,Divorced,61446.0,626.0,6616.0,Personal,Unemployed,14,Excellent,0.5228792360661422,232456.0,3.0,South Melissaville,WI,Sierra Leone,0.0,0,Medium
14506,33,Female,PhD,Single,58749.0,673.0,12937.0,Business,Employed,18,Excellent,0.2715554860511131,51167.0,1.0,Morganville,TN,Kyrgyz Republic,4.0,1,Low
14507,30,Female,PhD,Widowed,80434.0,688.0,21004.0,Auto,Employed,8,Excellent,0.1638251999839624,223295.0,0.0,South Maurice,SD,Greenland,0.0,1,Medium
14509,44,Female,PhD,Single,113891.0,681.0,26949.0,Auto,Unemployed,6,Poor,0.1391645377350752,107591.0,2.0,North Tanya,AS,Sudan,2.0,0,Low
14510,50,Female,Master's,Divorced,49076.0,694.0,45538.0,Auto,Employed,0,Excellent,0.2634681998113397,136580.0,0.0,Andrewhaven,WY,Australia,0.0,2,Medium
14513,45,Male,Bachelor's,Married,99397.0,630.0,33914.0,Home,Self-employed,2,Excellent,0.2454208900890281,98433.0,4.0,Lake Dennisbury,RI,Chile,4.0,0,Low
14516,61,Female,Master's,Widowed,103816.0,714.0,16422.0,Home,Self-employed,2,Excellent,0.3775561856262677,229439.0,2.0,Port Natalie,NV,Heard Island and McDonald Islands,1.0,0,Low
14517,67,Non-binary,Master's,Widowed,20533.0,770.0,44289.0,Business,Unemployed,13,Excellent,0.2735800426328036,31984.0,1.0,Youngmouth,MI,Namibia,1.0,1,Low
14518,51,Female,Bachelor's,Married,98886.0,779.0,29648.0,Auto,Self-employed,11,Excellent,0.3837586923047426,177183.0,0.0,Lowefort,FM,France,2.0,2,High
14519,36,Female,PhD,Widowed,110042.0,688.0,19110.0,Business,Unemployed,19,Excellent,0.3387106539927282,151238.0,0.0,Lake Jodimouth,MA,Latvia,0.0,2,Low
14523,47,Male,PhD,Divorced,73158.0,660.0,24336.0,Personal,Unemployed,19,Poor,0.4619718730198722,110089.0,3.0,Andersonton,AS,United States Minor Outlying Islands,2.0,0,Medium
14527,48,Non-binary,Bachelor's,Married,36585.0,754.0,37766.0,Business,Employed,7,Good,0.5665395888359575,132416.0,1.0,South Joanne,IA,Congo,2.0,1,Medium
14529,36,Non-binary,PhD,Divorced,80405.0,718.0,47145.0,Home,Self-employed,12,Fair,0.161459893346461,215079.0,2.0,Robinside,MD,Yemen,1.0,1,Medium
14532,51,Male,High School,Widowed,94095.0,775.0,25917.0,Personal,Unemployed,8,Good,0.2788766463672441,245070.0,3.0,East Jason,MT,Poland,0.0,2,Low
14533,69,Male,PhD,Married,53782.0,675.0,30022.0,Business,Employed,15,Fair,0.2848244399935655,253643.0,3.0,New Christine,IN,Palau,1.0,0,Medium
14534,50,Male,High School,Widowed,43055.0,714.0,17272.0,Business,Unemployed,19,Good,0.5631062180134251,258394.0,3.0,Chanview,ND,Malta,0.0,0,Low
14537,56,Male,High School,Divorced,83652.0,658.0,23069.0,Personal,Employed,9,Fair,0.3399652520968248,289222.0,0.0,Barajashaven,IL,Nicaragua,0.0,2,Low
14538,29,Male,High School,Widowed,113659.0,693.0,19823.0,Personal,Self-employed,19,Fair,0.5620271803406552,133697.0,2.0,New Christian,MD,Mauritius,2.0,1,Low
14540,40,Female,PhD,Single,85524.0,670.0,19935.0,Business,Self-employed,8,Fair,0.1385157745756841,117424.0,0.0,Vanessafort,NV,Togo,2.0,2,Low
14541,64,Male,Master's,Married,90063.0,778.0,31225.0,Home,Self-employed,5,Fair,0.5480883163572638,261489.0,1.0,Wrightburgh,MO,Cote d'Ivoire,2.0,1,Low
14542,46,Male,Bachelor's,Single,87446.0,744.0,43983.0,Personal,Employed,2,Poor,0.560691760999041,192157.0,0.0,West Terri,NE,Saint Kitts and Nevis,1.0,0,Low
14544,38,Female,Bachelor's,Divorced,35405.0,659.0,40654.0,Personal,Self-employed,10,Poor,0.373452485436654,72114.0,0.0,Yoderburgh,WI,Guernsey,2.0,1,Medium
14545,43,Non-binary,Master's,Single,105380.0,725.0,45785.0,Auto,Self-employed,19,Fair,0.1551533964864561,66091.0,0.0,New Jeromefurt,OK,Moldova,3.0,1,Low
14547,48,Male,High School,Single,66489.0,628.0,16207.0,Auto,Self-employed,6,Poor,0.1308723790872579,113945.0,0.0,New Elizabeth,DE,Isle of Man,0.0,2,Low
14551,33,Male,High School,Divorced,91823.0,655.0,9400.0,Auto,Unemployed,13,Poor,0.2596903065143308,101670.0,4.0,Lewisstad,TN,Serbia,1.0,1,Medium
14553,62,Male,Master's,Divorced,101573.0,655.0,38875.0,Business,Employed,4,Poor,0.1786829910308503,167301.0,2.0,New Alec,OH,Azerbaijan,0.0,0,Medium
14554,43,Male,High School,Divorced,51000.0,626.0,13897.0,Personal,Self-employed,0,Fair,0.1130903909519305,247503.0,2.0,Saratown,PA,Tajikistan,2.0,1,Low
14558,32,Female,Bachelor's,Divorced,59726.0,744.0,31649.0,Personal,Employed,8,Good,0.2257159815822025,226212.0,0.0,South Billyland,MA,Slovenia,0.0,2,Low
14559,45,Non-binary,PhD,Single,118812.0,709.0,37768.0,Business,Employed,19,Good,0.2932814524211001,253258.0,3.0,West Erika,DE,Samoa,2.0,0,Low
14560,34,Non-binary,PhD,Divorced,80022.0,728.0,9231.0,Personal,Unemployed,17,Poor,0.2572199857228422,27556.0,1.0,Lake Tiffanystad,CT,Congo,0.0,0,Low
14561,67,Non-binary,Bachelor's,Married,71969.0,710.0,18862.0,Auto,Self-employed,17,Excellent,0.3587849328182313,292825.0,0.0,Holmesport,ND,Anguilla,0.0,1,Medium
14564,63,Non-binary,Master's,Single,56509.0,665.0,22409.0,Home,Unemployed,15,Fair,0.1641739207682685,151459.0,3.0,East Catherine,NE,Saint Barthelemy,0.0,1,Low
14571,36,Male,Bachelor's,Divorced,33472.0,744.0,25885.0,Auto,Unemployed,17,Good,0.3202373189195283,176016.0,0.0,Dixonberg,MS,Vietnam,0.0,2,Medium
14572,23,Non-binary,High School,Widowed,33872.0,653.0,42585.0,Business,Unemployed,17,Fair,0.5723116924097748,230118.0,3.0,Lake Stephen,VA,Malawi,1.0,0,Low
14574,52,Male,PhD,Divorced,66606.0,681.0,38025.0,Home,Employed,12,Excellent,0.3974607016298209,222611.0,1.0,New Johnton,NV,Costa Rica,2.0,0,Medium
14575,52,Female,Bachelor's,Single,52977.0,748.0,19842.0,Auto,Self-employed,13,Fair,0.598452511963756,69131.0,0.0,Scottchester,OR,Mali,1.0,2,Low
14576,29,Non-binary,High School,Divorced,39575.0,666.0,19738.0,Home,Employed,0,Fair,0.1890925990310256,94335.0,0.0,Port Kevin,LA,Samoa,0.0,0,Low
14577,36,Non-binary,Master's,Single,114585.0,651.0,5555.0,Business,Self-employed,2,Excellent,0.463956179080549,130428.0,0.0,Christopherport,ID,Iceland,0.0,2,Low
14579,28,Male,Bachelor's,Single,64954.0,627.0,34312.0,Business,Self-employed,14,Good,0.5048397580740995,126664.0,2.0,New Mary,AZ,Pitcairn Islands,2.0,2,Medium
14580,27,Non-binary,PhD,Married,72290.0,685.0,33552.0,Personal,Self-employed,4,Fair,0.3678426203136861,196677.0,2.0,East Sarah,KY,Saint Helena,0.0,1,High
14581,41,Male,High School,Single,36650.0,704.0,8469.0,Personal,Employed,18,Excellent,0.2973592912756174,200146.0,0.0,North Emilyshire,UT,Philippines,2.0,0,Low
14582,62,Male,Bachelor's,Widowed,57372.0,621.0,22171.0,Auto,Employed,17,Fair,0.4883773719367936,157482.0,2.0,Aliciashire,VI,Sudan,1.0,2,Medium
14583,68,Non-binary,Bachelor's,Married,107526.0,738.0,30290.0,Business,Self-employed,12,Good,0.3014865650918967,265996.0,3.0,Schmitttown,CO,Solomon Islands,3.0,0,Medium
14586,45,Non-binary,High School,Divorced,48604.0,701.0,25114.0,Auto,Unemployed,0,Poor,0.3142061364173235,162949.0,2.0,North Kimberly,AR,Macao,3.0,0,Low
14587,23,Non-binary,Bachelor's,Widowed,70530.0,713.0,35866.0,Auto,Unemployed,17,Poor,0.4184821327874383,193718.0,0.0,West Christina,ID,Portugal,0.0,2,Low
14588,66,Male,PhD,Married,70974.0,663.0,24047.0,Business,Employed,4,Fair,0.2008748435191219,140273.0,4.0,New Monica,AS,Solomon Islands,2.0,1,Medium
14589,60,Non-binary,PhD,Widowed,48672.0,724.0,26889.0,Home,Unemployed,16,Excellent,0.2107614464187967,64304.0,3.0,Goodmanshire,KY,Azerbaijan,0.0,0,High
14592,68,Female,High School,Divorced,44220.0,748.0,11040.0,Business,Unemployed,15,Poor,0.2608197876302723,39822.0,1.0,Wrighttown,RI,Iraq,4.0,1,Low
14594,34,Female,Master's,Widowed,80582.0,622.0,44352.0,Business,Self-employed,8,Fair,0.5370204882429773,209744.0,0.0,Lisamouth,IA,Fiji,4.0,0,Low
14599,46,Female,Master's,Widowed,64867.0,624.0,11583.0,Personal,Employed,18,Fair,0.4684202212010641,148598.0,3.0,Thomasborough,TX,Timor-Leste,0.0,0,High
14602,43,Non-binary,High School,Divorced,80623.0,711.0,5153.0,Auto,Employed,1,Poor,0.4392569205995766,81455.0,1.0,Robertview,ND,Uganda,0.0,2,Medium
14606,64,Female,Bachelor's,Single,23692.0,642.0,42671.0,Personal,Self-employed,19,Good,0.1967031327382805,67380.0,0.0,Hoodport,MP,Ecuador,1.0,0,Low
14608,26,Male,High School,Married,44064.0,773.0,43698.0,Home,Unemployed,3,Fair,0.5654353081986773,46196.0,2.0,Jimenezfort,MH,Qatar,0.0,1,Low
14609,64,Female,PhD,Widowed,64549.0,740.0,40280.0,Business,Unemployed,4,Good,0.5439736467482643,209953.0,0.0,Hansenside,VI,Bangladesh,0.0,1,Medium
14611,49,Non-binary,PhD,Widowed,110998.0,643.0,28784.0,Auto,Self-employed,2,Excellent,0.2821052753539059,254670.0,0.0,North Chelseafurt,WI,Gabon,3.0,2,Low
14612,22,Male,High School,Divorced,86151.0,742.0,27726.0,Business,Employed,18,Fair,0.1338794915951772,36971.0,0.0,Lake Amytown,NJ,Christmas Island,2.0,0,Low
14614,65,Female,PhD,Divorced,27466.0,699.0,41512.0,Home,Employed,14,Poor,0.5791491590220509,264461.0,3.0,Stacymouth,NC,Lao People's Democratic Republic,0.0,0,Low
14616,22,Female,High School,Divorced,71529.0,630.0,23201.0,Home,Unemployed,7,Fair,0.1841362982921393,58964.0,1.0,South Sandra,ME,Palestinian Territory,3.0,2,Medium
14617,50,Male,Master's,Divorced,75387.0,772.0,28671.0,Home,Unemployed,12,Excellent,0.2390369253234829,191037.0,0.0,Lake Jessicaberg,AR,Argentina,3.0,2,High
14618,64,Female,Master's,Married,97932.0,718.0,5765.0,Home,Employed,15,Poor,0.4820870408954889,154601.0,0.0,Taylortown,OH,Malta,2.0,0,Low
14620,51,Female,Bachelor's,Married,57930.0,770.0,21688.0,Business,Unemployed,2,Fair,0.2510402997431723,37279.0,1.0,South Paul,NY,Cuba,4.0,1,Low
14622,58,Female,High School,Widowed,40396.0,792.0,5203.0,Home,Self-employed,5,Poor,0.5584851252027956,75310.0,0.0,Lake Thomastown,SC,Libyan Arab Jamahiriya,0.0,1,Low
14624,28,Non-binary,High School,Widowed,100876.0,684.0,34917.0,Personal,Employed,19,Excellent,0.4445194403170809,134015.0,4.0,Justinberg,NC,Timor-Leste,4.0,1,Low
14627,19,Non-binary,PhD,Married,115672.0,605.0,6785.0,Personal,Unemployed,6,Good,0.5521531803790273,25998.0,0.0,Morrisfort,NJ,British Virgin Islands,1.0,0,Medium
14629,62,Female,Bachelor's,Divorced,69592.0,622.0,9854.0,Personal,Unemployed,8,Good,0.437022428897167,176158.0,0.0,East Gracestad,NM,Malawi,0.0,2,Low
14633,44,Non-binary,High School,Married,102159.0,752.0,14123.0,Business,Self-employed,9,Good,0.1780388221281401,91623.0,4.0,Spencerborough,RI,Barbados,4.0,1,Medium
14634,52,Female,Master's,Single,92972.0,693.0,43403.0,Business,Self-employed,3,Excellent,0.208317776397313,95428.0,4.0,West Andrew,IL,French Guiana,0.0,1,Low
14635,37,Male,High School,Divorced,94525.0,794.0,10919.0,Home,Employed,18,Poor,0.1635994651242654,231128.0,0.0,Lake Tylerhaven,IN,United States Virgin Islands,1.0,2,Low
14636,63,Male,High School,Married,76790.0,788.0,14233.0,Business,Employed,14,Fair,0.169760787034363,50876.0,0.0,New Derrick,CA,Finland,4.0,1,Low
14638,40,Male,High School,Single,68967.0,741.0,40618.0,Auto,Employed,7,Good,0.3338732792028595,87760.0,2.0,Yolandachester,KS,Israel,1.0,0,Medium
14639,55,Male,PhD,Single,46925.0,754.0,19093.0,Business,Employed,18,Fair,0.3915430520919083,288285.0,2.0,Lake Jessica,MH,Montserrat,0.0,0,Low
14640,62,Male,Bachelor's,Married,114330.0,778.0,28281.0,Home,Self-employed,2,Excellent,0.231281728379261,175709.0,2.0,Brownmouth,NE,Sudan,0.0,0,Low
14641,60,Female,High School,Divorced,50614.0,706.0,47891.0,Auto,Self-employed,6,Excellent,0.4212392965274469,210897.0,0.0,South Claytonchester,NE,Brunei Darussalam,3.0,1,Low
14647,26,Non-binary,PhD,Widowed,89269.0,716.0,21450.0,Business,Employed,2,Good,0.4443436408685232,189195.0,0.0,New Laura,SC,French Polynesia,3.0,2,Medium
14649,38,Non-binary,Master's,Single,63558.0,720.0,45764.0,Personal,Employed,12,Good,0.1144189671775743,186067.0,3.0,Josephland,LA,Libyan Arab Jamahiriya,0.0,2,Low
14654,38,Non-binary,High School,Widowed,107047.0,671.0,9851.0,Personal,Self-employed,15,Excellent,0.2210268269721728,136472.0,1.0,Moralesfort,MP,Montserrat,4.0,2,Low
14655,62,Female,Master's,Single,34281.0,716.0,35619.0,Personal,Self-employed,13,Good,0.1882312953607784,159977.0,4.0,Port Alexandraland,OR,Niger,4.0,0,Low
14657,32,Non-binary,Bachelor's,Married,93662.0,730.0,5388.0,Personal,Unemployed,12,Excellent,0.1522981137404004,68445.0,0.0,Krystaltown,WV,Barbados,4.0,1,Low
14658,33,Male,High School,Widowed,99598.0,613.0,35259.0,Home,Unemployed,18,Poor,0.1386371291476139,25184.0,3.0,Jodychester,GA,Armenia,0.0,0,Medium
14662,52,Male,PhD,Widowed,78860.0,710.0,9865.0,Auto,Employed,8,Poor,0.1806680741666298,68228.0,3.0,Lake Michaelshire,SC,Puerto Rico,0.0,2,Low
14663,35,Male,Master's,Widowed,61598.0,799.0,46795.0,Auto,Employed,11,Fair,0.1248997215660635,154706.0,1.0,Andreaton,KS,Chad,2.0,1,Low
14665,67,Female,Bachelor's,Widowed,29967.0,741.0,33341.0,Auto,Employed,13,Excellent,0.5164729119085065,45895.0,1.0,Kennedyborough,UT,Palau,4.0,2,Medium
14667,58,Male,High School,Single,28833.0,753.0,13918.0,Business,Self-employed,5,Good,0.4548375474397079,292245.0,0.0,East Steven,NH,British Virgin Islands,2.0,1,Low
14668,53,Male,PhD,Widowed,37358.0,658.0,35549.0,Business,Unemployed,4,Excellent,0.1109230441449062,222781.0,2.0,Marialand,WA,Antarctica (the territory South of 60 deg S),0.0,2,Low
14670,47,Non-binary,PhD,Married,36482.0,654.0,26110.0,Business,Unemployed,17,Good,0.2014640799337619,129168.0,1.0,Barretttown,NJ,Burundi,4.0,2,Low
14672,31,Male,Master's,Widowed,65039.0,790.0,20319.0,Home,Unemployed,17,Poor,0.4676553628765555,258931.0,2.0,New Derek,AL,Malaysia,0.0,1,Medium
14673,63,Non-binary,Bachelor's,Widowed,45379.0,720.0,20300.0,Home,Employed,5,Fair,0.1497151603032916,253132.0,4.0,Port George,NY,Equatorial Guinea,0.0,2,Medium
14677,40,Female,High School,Divorced,78391.0,605.0,14240.0,Business,Unemployed,16,Fair,0.1784713632606281,262632.0,0.0,Holttown,VI,Greenland,2.0,0,Low
14685,19,Non-binary,Bachelor's,Married,67109.0,738.0,33870.0,Business,Unemployed,7,Poor,0.4468404869487126,280008.0,2.0,Robertland,KY,Burkina Faso,2.0,0,Low
14688,61,Non-binary,PhD,Widowed,56114.0,651.0,23306.0,Home,Self-employed,3,Fair,0.4342698867773726,111589.0,3.0,South Gregorychester,MS,Romania,4.0,2,Low
14691,52,Non-binary,High School,Single,89506.0,662.0,24641.0,Home,Employed,13,Good,0.5519720798850197,96967.0,4.0,New Crystal,MH,Reunion,0.0,0,Low
14692,66,Female,High School,Divorced,83620.0,716.0,43313.0,Business,Unemployed,11,Excellent,0.5373215643399841,231841.0,0.0,Port Victorhaven,AK,Greenland,2.0,0,Low
14695,37,Non-binary,Master's,Married,56680.0,761.0,35761.0,Personal,Employed,4,Excellent,0.2866083805703453,141228.0,0.0,Michaelport,LA,Austria,0.0,0,Low
14696,41,Non-binary,Master's,Widowed,95846.0,709.0,37711.0,Business,Employed,2,Excellent,0.3599243106566121,73292.0,3.0,Debraberg,AK,Haiti,2.0,1,Low
14698,43,Male,PhD,Divorced,33317.0,629.0,17096.0,Business,Employed,19,Poor,0.2289752133477535,126411.0,1.0,New Sydney,GU,Equatorial Guinea,2.0,1,Low
14699,52,Female,PhD,Single,114449.0,795.0,17398.0,Home,Unemployed,19,Good,0.3922337557065181,174681.0,0.0,Stephanieburgh,WV,Mauritius,0.0,1,Low
14700,52,Male,Master's,Divorced,46998.0,796.0,13787.0,Home,Self-employed,16,Poor,0.1452476502153872,229201.0,4.0,Brittanymouth,ND,French Southern Territories,0.0,0,High
14701,22,Female,Bachelor's,Widowed,31467.0,654.0,38885.0,Personal,Employed,1,Poor,0.5841432415550556,73183.0,0.0,New Kevinborough,MN,Ukraine,1.0,1,Low
14703,38,Male,Bachelor's,Married,22369.0,745.0,17101.0,Business,Unemployed,3,Poor,0.4240805083668713,121824.0,2.0,East Marcus,CO,Mozambique,3.0,1,Low
14704,58,Female,Master's,Single,102782.0,623.0,16258.0,Personal,Unemployed,5,Fair,0.2099417692813343,171699.0,1.0,New Gary,WA,Tuvalu,4.0,1,Medium
14706,43,Non-binary,PhD,Widowed,76395.0,692.0,29491.0,Personal,Unemployed,17,Good,0.3432363200178956,110356.0,4.0,Hernandezburgh,KS,Gambia,4.0,0,Medium
14713,49,Non-binary,High School,Widowed,54954.0,625.0,34006.0,Business,Employed,7,Excellent,0.3072379274490624,64939.0,4.0,Malloryville,VA,Timor-Leste,0.0,2,Low
14716,49,Non-binary,PhD,Divorced,85729.0,750.0,28665.0,Auto,Unemployed,9,Excellent,0.2727603646583394,143359.0,0.0,Lake Brooke,ND,Yemen,0.0,0,Medium
14720,45,Male,PhD,Widowed,101339.0,606.0,25114.0,Home,Employed,12,Poor,0.2279948742463306,142924.0,0.0,East Jessica,NV,Papua New Guinea,2.0,2,Medium
14723,48,Male,High School,Married,65037.0,719.0,7050.0,Auto,Unemployed,2,Poor,0.1091481186924589,123478.0,0.0,Port Victoria,MN,Azerbaijan,3.0,0,Low
14724,21,Female,Master's,Widowed,50498.0,639.0,23663.0,Home,Unemployed,12,Excellent,0.5088910826981519,157562.0,0.0,Collinsside,WA,Nepal,4.0,1,Low
14725,19,Male,High School,Widowed,117305.0,621.0,44227.0,Home,Employed,19,Fair,0.3170162754096624,202118.0,2.0,Davisberg,PW,Malta,4.0,1,Medium
14727,19,Non-binary,PhD,Single,38242.0,725.0,31451.0,Personal,Self-employed,12,Excellent,0.3479308403500711,176217.0,3.0,East Jennamouth,VA,Kiribati,1.0,2,Low
14729,47,Non-binary,PhD,Single,101986.0,752.0,19843.0,Personal,Unemployed,8,Fair,0.3016889478955181,293328.0,3.0,Benderside,IA,Cocos (Keeling) Islands,3.0,1,Low
14730,52,Male,Bachelor's,Single,56214.0,637.0,36432.0,Auto,Self-employed,1,Good,0.5375632018018107,266803.0,0.0,Smithshire,NH,Guinea-Bissau,4.0,1,Low
